file,page_num,line_num,text_auto,text_en
MTX201501307_anon,10,2,"celkový plán výzkumu a také terénní dokumentace, jež je propojen souhrnnou databází","a complete plan of fieldwork, as well as a field documentation, which is linked by a summary database"
MTX201501307_anon,10,3,"(příloha: Databáze Access DVD). Terénní výzkum je ukončen nálezovou zprávou, která","(attachment: database Access DVD), were processed. Field research is concluded with a finding report,"
MTX201501307_anon,10,4,zahrnuje též poznatky jednotlivých oborů pro další vědecké zpracování.,which also includes the knowledge of each field for further scientific treatment.
MTX201501307_anon,10,5,Měřičská dokumentace,Measuring documentation
MTX201501307_anon,10,6,"Výzkum byl zaměřen geodetem Alešem Beranem, totální stanicí značky Topcon 3007N","The research was focused by geodet Aleš Beran, a total camp brand Topcon 3007N"
MTX201501307_anon,10,7,(příloha: Seznam geodetických bodů). Za zaměření výzkumu zodpovídal Mgr. Jan Doležal.,(Annex: List of geodetic points). Mgr. Jan Doležal was responsible for directing the research.
MTX201501307_anon,10,8,7. Popis terénní situace,7. Description of the situation
MTX201501307_anon,10,9,S1,S1
MTX201501307_anon,10,10,"Popis: Sonda č. 1 o celkovém rozměru 1,5 x 1,5 m se nacházela na pozemku","Description: trench No 1, with an overall dimension of 1,5 x 1,5 m, was located on"
MTX201501307_anon,10,11,s p. č. 41/5 ve vzdálenosti 11 m S směrem od SV rohu domu č. p. 21 a 10m J směrem od JZ,land with a p. trench has been documented to the level of archaeological subsoil (stratigraphic unit 100) (Command: drawing No 1). A hand-held cache of dusty
MTX201501307_anon,10,12,rohu domu č. p. 54 (Přííloha: plán č. 1). Sonda byla dokumentována na úroveň,"brown clay, covered in grass turf (SJ 101), showed that a"
MTX201501307_anon,10,13,archeologického podloží (stratigrafická jednotka 100) (Přííloha: výkres č. 1). Po ruční skrývce,good part of the terrain had been damaged by recent excavations of engineering networks
MTX201501307_anon,10,14,"prachovité hnědé hlíny, porostlé travním drnem (SJ 101), bylo patrné, že značná část terénu","(Figure 2 - 3). Specifically, the digs were for gas-fired"
MTX201501307_anon,10,15,byla poškozena recentními výkopy inženýrských sítí (Přííloha: obr. č. 2 - 3). Konkrétně se,plumbing pipe (SJ 500 and 501) and cut for telephone cable (SJ 502). The preserved layer
MTX201501307_anon,10,16,jednalo o výkopy pro plynové potrubí (SJ 500 a 501) a výkop pro telefonní kabel (SJ 502).,(Annex: Figure 4) is further described from the stratigraphically oldest to
MTX201501307_anon,10,17,Zachovalé souvrství (Příloha: obr. č. 4) je dále popisováno od stratigraficky nejstarších po,the youngest layers of the terrain. The archaeological subsoil consisting of
MTX201501307_anon,10,18,nejmladší vrstvy terénu. Na archeologické podloží tvořené šedobéžovou jílovitou hlínou,the grey-beige clay clay (SJ
MTX201501307_anon,10,19,"(SJ 100) nasedala hnědošedá, mírně plastická hlína (SJ 115=119) obsahující homogenní","100) was mounted by a brownish-grey, slightly plastic clay (SJ 115=119) containing a homogeneous"
MTX201501307_anon,10,20,"soubor keramického materiálu 15. - 16. stol. Tato vrstva, tvořící původní povrch terénu, byla","set of ceramic material 15th - 16th table. This layer, forming the original surface terrain, was"
MTX201501307_anon,10,21,"následně překryta 0,3 m mocnou vrstvou lomového kamene a hlíny (SJ 103) obsahující",subsequently superimposed by a 0.3m-thick layer of fracture stone and clay (SJ 103) containing
MTX201501307_anon,10,22,keramiku 15. a 17. stol. Popsanou situaci lze interpretovat jako účelovou úpravu komunikační,15th and 17th tables. The communication situation can be interpreted as an enhancement. The following
MTX201501307_anon,10,23,"plochy, za účelem zvýšení její schůdnosti. Následující vrstvy tvoří navážky hnědých hlín (SJ",layers are made up of brown earth piles (SJ
MTX201501307_anon,10,24,"116, 112, 102), ve kterých byla zaznamenána keramika 15. - 17. stol. v přemístěné poloze (SJ","116, 112, 102) in which ceramic 15 - 17th century was recorded in the repositioned position (SJ"
MTX201501307_anon,10,25,112).,112).
MTX201501307_anon,11,1,11,11
MTX201501307_anon,11,1,S2,S2
MTX201501307_anon,11,2,"Popis: Sonda č. 2 o celkovém rozměru 1,5 x 2,2 m se nacházela na travnatém ostrůvku","Description: trench No 2, measuring 1.5 x 2.2 m in total, was located on a grassy island"
MTX201501307_anon,11,3,se sloupem elektrického vedení J od silnice spojující Vraní s Starým Sídlem na Vysočině.,with column power line J by road connecting the Crow to Old residential area in the Highlands.
MTX201501307_anon,11,4,Vzdálena byla asi 9 m J směrem od JZ rohu domu č. p. 19 (Příloha: plán č. 1). Sonda byla,The distance was about 9 m J away from JZ horn house No. 19 (Annex: Plan 1). trench has
MTX201501307_anon,11,5,dokumentována na úroveň archeologického podloží (SJ 100) (Příloha: výkresy č. 6 - 7). Na,been documented to the level of archaeological subsoil (SJ 100) (Annex: Drawings No 6 - 7). The
MTX201501307_anon,11,6,archeologické podloží tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala vrstva šedého,archaeological subsoil consisting of the grey-beige clay clay (SJ 100) was mounted by a layer of grey-bed
MTX201501307_anon,11,7,ulehlého štěrku (SJ 128) s keramickým materiálem 15. - 16. stol. Vrstva má charakter,gravel (SJ 128) with ceramic material of the 15th - 16th century. The layer has the character
MTX201501307_anon,11,8,"typického fluviálního sedimentu a lze předpokládat, že vznikla při náhlé a relativně",of a typical fluvial sediment and can be assumed to have been formed in a sudden and relatively
MTX201501307_anon,11,9,krátkodobé události (např. prudké přívalové deště). Převrstvená je šedohnědou písčitou hlínou,short-term event (e.g. heavy torrential rain). Overlayered is the greyish-brown sandy clay
MTX201501307_anon,11,10,(SJ 141) a hnědou písčitou hlínou (SJ 127) obsahující keramiku z období 15. - 17. stol. Tato,(SJ 141) and brown sandy clay (SJ 127) containing ceramic from the 15th - 17th centuries.
MTX201501307_anon,11,11,vrstva představuje přirozeně utvářený povrch tehdejšího antropogenního terénu. Genezi,This layer represents the naturally shaped surface of the then anthropogenic terrain. Genesis
MTX201501307_anon,11,12,přerušilo navezení šedohnědé písčité hlíny s poměrně velkým obsahem kamenů (SJ 159). Do,was interrupted by the introduction of a grey-brown sandy clay with a relatively large rock content (SJ 159). The
MTX201501307_anon,11,13,"navážky byl později zahlouben výkop (SJ 509) velice nepravidelného tvaru, pro konstrukci","backfill was later sunk into the cut (SJ 509) in a very irregular shape, for the construction"
MTX201501307_anon,11,14,"odvodňovacího kanálu (SJ 700). Jeho zásyp tvoří vrstvy písčitých hlín (SJ 143, 145, 146) a","of a drainage channel (SJ 700). Its powder consists of layers of sandy clay (SJ 143, 145, 146) and"
MTX201501307_anon,11,15,šedého písčitého štěrku (SJ 111) s keramikou 16. a 19. stol. Štěrková vrstva je svým,grey sandy gravel (SJ 111) with ceramic 16th and 19th centuries. The gravel layer is
MTX201501307_anon,11,16,"charakterem podobná vrstvě č. 128 a lze předpokládat, že se jedná o druhotně přemístěný",similar in character to layer 128 and can be assumed to be a secondary displacement
MTX201501307_anon,11,17,sediment z blízkého okolí. Popisovaná situace byla následně převrstvena intencionálními,of sediment from nearby areas. The situation described was subsequently superimposed by integral
MTX201501307_anon,11,18,"navážkami písčitých hlín a hlinitého písku (SJ 103, 104, 105, 142, 147). Současný povrch","masses of sandy clay and clay sand (SJ 103, 104, 105, 142, 147). The current surface"
MTX201501307_anon,11,19,"terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","terrain is dusty brown clay, covered with grass turf (SJ 101)."
MTX201501307_anon,11,1,S3,S3
MTX201501307_anon,11,2,"Popis: Sonda č. 3 o celkovém rozměru 1,5 x 2,5 m se nacházela na zatravněné ploše","Description: trench No 3, with an overall dimension of 1,5 x 2,5 m, was situated on a grassed area"
MTX201501307_anon,11,3,"mezi domy č. p. 9 a 58 ve vzdálenosti 5 m S od SV rohu domu č. p. 58 a 4,5 m od SV rohu","between houses Nos 9 and 58 at a distance of 5 m S from SV horn house Nos 58 and 4,5 m from SV horn"
MTX201501307_anon,11,4,vchodové části domu č. p. 9 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň,entrance part of house Nos 9 (Annex: Plan No 1). trench has been documented to the level
MTX201501307_anon,11,5,"archeologického podloží (SJ 100) (Přiíloha: výkresy č. 3, 10). Na archeologické podloží","of archaeological subsoil (SJ 100) (Request: Drawings No 3, 10). The archaeological subsoil"
MTX201501307_anon,11,6,"tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala hnědošedá, mírně plastická hlína","consisting of the grey-beige clay clay (SJ 100) was mounted by a brownish-grey, slightly plastic clay"
MTX201501307_anon,11,7,(SJ 119=115) obsahující homogenní soubor keramického materiálu 14. - 15. stol (Příloha:,(SJ 119=115) containing a homogeneous set of ceramic material from the 14th - 15th tables (Annex:
MTX201501307_anon,11,8,"obr. č. 23 - 25; tab. č. 2). Tato vrstva, tvořící původní povrch terénu, byla následně překryta","Figure 23 - 25; Table 2). This layer, forming the original surface terrain, was then overlaid"
MTX201501307_anon,11,9,"přirozeně vznikajícími antropogenními vrstvami hnědých plastických hlín (SJ 114, 118).","by naturally emerging anthropogenic layers of brown plastic clay (SJ 114, 118)."
MTX201501307_anon,11,10,"Přirozená geneze byla přerušena intencionálním navezením vrstev hnědých hlín (SJ 117, 176,","Natural genesis was interrupted by the integral induction of layers of brown clay (SJ 117, 176,"
MTX201501307_anon,11,11,"120, 106). Vrstva č. 106 obsahovala druhotně přemístěnou keramiku 14. - 20. stol. (Příloha:","120, 106). Layer 106 contained the secondary relocated ceramic 14th - 20th century"
MTX201501307_anon,11,12,"obr. č. 22, tab. č. 2). Během 20. stol. toto souvrství porušil výkop blíže neurčených","(Annex: Figure 22, Table 2). During the 20th century, this constellation was violated by cut of unspecified"
MTX201501307_anon,12,1,12,12
MTX201501307_anon,12,1,"inženýrských sítí (SJ 511) a výkop jámy na hašení vápna (SJ 504), která byla v superpozici","engineering networks (SJ 511) and cut pit to fire quicklime (SJ 504), which was in superposition"
MTX201501307_anon,12,2,s mladším výkop (SJ 503) pro plynové potrubí. Zásyp výkopu (SJ 107) č. 503 obsahoval,with the younger cut (SJ 503) for gas-fired plumbing pipe. The cut PGI (SJ 107) No 503 contained
MTX201501307_anon,12,3,druhotně přemístěnou keramiku (14. - 15. a 19. stol.). Zásyp výkopu (SJ 168) č. 511,the secondary relocated ceramic (14th - 15th and 19th centuries). The cut PGI (SJ 168) No 511
MTX201501307_anon,12,4,obsahoval druhotně přemístěnou keramiku z období (15. - 16. stol.). Současný povrch terénu,contained a secondary relocated ceramic from the period (15th - 16th century). The current surface terrain
MTX201501307_anon,12,5,"tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","is dusty brown clay, covered with grass turf (SJ 101)."
MTX201501307_anon,12,1,S4,S4
MTX201501307_anon,12,2,"Popis: Sonda č. 4 o celkovém rozměru 1,5 x 1,5 m se nacházela na travnaté ploše před","Description: trench No 4, with an overall dimension of 1,5 x 1,5 m, was situated on a grassy area in front of"
MTX201501307_anon,12,3,"budovou č. p. 25, ve vzdálenosti 13 m S směrem od jejího Z rohu a 10 m východo-","building No. p. 25, at a distance of 13 m S from its Z horn and 10 m"
MTX201501307_anon,12,4,jihovýchodním směrem od V rohu budovy č. p. 105 (Příloha: plán č. 1). Sonda byla,east-south-east from V horn building No. p. 105 (Annex: Plan No 1). trench has
MTX201501307_anon,12,5,dokumentována na úroveň archeologického podloží (SJ 100) (Příloha: výkres č. 4). Na,been documented to the level of archaeological subsoil (SJ 100) (Annex: Drawing No 4).
MTX201501307_anon,12,6,archeologické podloží tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala vrstva,An archaeological subsoil made up of grey-beige clay clay (SJ 100) was mounted with a layer
MTX201501307_anon,12,7,drobného (do 3 cm) lomového kamení (SJ 134). Jedná se o zpevňující úpravu komunikační,of tiny (up to 3 cm) fracture rock (SJ 134). It is a strengthening adjustment of the communication
MTX201501307_anon,12,8,"plochy. Kamenitou vrstvu překrývá vrstva hnědošedého hlinitého písku (SJ 133), která","area. A layer of brownish grey clay sand (SJ 133) overlaps the stony layer,"
MTX201501307_anon,12,9,s největší pravděpodobností tvoří usazeniny vzniklé využíváním vrstvy č. 134 jako pochozího,most likely forming deposits resulting from the use of layer No 134 as the marching
MTX201501307_anon,12,10,"povrchu. Tuto interpretaci podporuje i následný vývoj terénu, kdy se opakuje obdobná","surface. This interpretation is supported by the subsequent development of the terrain, when a similar"
MTX201501307_anon,12,11,situace. Vrstvu č. 133 v celé ploše sondy překrývá vrstva lomového kamene s příměsí,situation recurs. Layer No 133 is overlaid across the whole area of trench by a fracture layer of stone with an
MTX201501307_anon,12,12,"hlinitého písku (SJ 132, obsahuje keramiku z 15. stol.), na kterou nasedají vrstvy hlinitého","admixture of aluminium sand (SJ 132, contains 15th-century ceramic), on which layers of aluminium sand are mounted"
MTX201501307_anon,12,13,"písku (SJ 131, 130). Lze předpokládat, že se opět jedná o zpevnění komunikační plochy a","(SJ 131, 130). It can be assumed that this is again a strengthening of the communication area and"
MTX201501307_anon,12,14,"doklad jejího užívání. Následné vrstvy jsou tvořeny vrstvou maltoviny (SJ 126), stavební suti","proof of its use. The downstream layers are made up of a layer of mortar (SJ 126), building rubble"
MTX201501307_anon,12,15,s uhlíky (SJ 125) a stavební suti (SJ 124). Tento horizont lze interpretovat jako cílené,with carbons (SJ 125) and building rubble (SJ 124). This horizon can be interpreted as a targeted
MTX201501307_anon,12,16,"rozvezení poškozené stavby, která přestala sloužit svému účelu. Pravděpodobně po požáru.","distribution of the damaged construction, which has ceased to serve its purpose. Probably after the fire."
MTX201501307_anon,12,17,"Jak dokládá mapa Stabilního katastru z r. 1835, tak v těsné blízkosti sondy se v minulosti","As the 1835 map Stable Cadastra illustrates, there has"
MTX201501307_anon,12,18,skutečně nacházela zástavba (Příloha: plán č. 2). Ve vrstvách č. 124 a 125 byla zjištěna,"indeed been a development in the past in close proximity to trench (Annex: Plan 2). In layers 124 and 125, ceramic was found"
MTX201501307_anon,12,19,"keramika datovatelná do období 16. stol. (Příloha: obr. č. 20 - 21, tab. č. 3), vrstva č. 125","to be dated to the 16th century (Annex: Figure 20 - 21, Table 3), while layer 125"
MTX201501307_anon,12,20,navíc obsahovala renesanční kachle z 2. pol. 16. stol. (Přiíloha: obr. č. 19; tab. č. 1.,also contained a Renaissance duck from the 2nd to 16th century
MTX201501307_anon,12,21,"Destrukční horizont překrývají vrstvy recentních navážek (SJ 123, 122, 121). Současný","(Annex: Figure 19; Table 1). destruction horizon overlaps layers of recent bindings (SJ 123, 122, 121). The current"
MTX201501307_anon,12,22,"povrch terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","surface terrain is dusty brown clay, covered in grass turf (SJ 101)."
MTX201501307_anon,13,1,13,13
MTX201501307_anon,13,1,S5,S5
MTX201501307_anon,13,2,"Popis: Sonda č. 5 o celkovém rozměru 1,5 x 1,5 m se nacházela v S části pozemku","Description: trench No 5, measuring a total of 1,5 x 1,5 m, was located at S part of the property"
MTX201501307_anon,13,3,"s p. č. 42, ve vzdálenosti 14 m J směrem od J rohu domu č. p. 53 a 21 m SZ směrem od","with p. No 42, at a distance of 14 m J from J horn house Nos 53 and 21 m SZ from"
MTX201501307_anon,13,4,Z rohu budovy č. p. 28 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň,Z horn building No p. 28 (Annex: Plan No 1). trench has been documented to the level
MTX201501307_anon,13,5,"archeologického podloží (SJ 100) (Přiíloha: výkres č. 5). Do archeologického podloží, které je","of archaeological subsoil (SJ 100) (Request: Drawing No 5). A total of four intencional excavations went into the archaeological subsoil, which is"
MTX201501307_anon,13,6,tvořeno šedobéžovou jílovitou hlínou (SJ 100) se zahlubovaly celkem čtyři intencionální,made up of grey-beige clay clay (SJ 100). Neither was
MTX201501307_anon,13,7,"výkopy. Ani jeden z nich nebyl odkryt v plném rozsahu, protože zasahovaly mimo",fully uncovered because they encroached outside
MTX201501307_anon,13,8,zkoumanou plochu (Přiíloha: obr. č. 12). V JZ roku sondy byla odkryta část výkopu,"the area studied (Figure 12). In the JZ of trench, part of cut irregular shape (SJ 505) was uncovered at a"
MTX201501307_anon,13,9,"nepravidelného tvaru (SJ 505) o hloubce 0,2 m. Jeho výplň tvořila mírně plastická béžově",depth of 0.2 m. Its fill was a slightly plastic beige
MTX201501307_anon,13,10,"hnědá hlína (SJ 135), obsahující keramický materiál datovatelný do 15. - 16. stol. V SZ roku","brown clay (SJ 135), containing ceramic material date to 15 - 16th century."
MTX201501307_anon,13,11,"sondy byla odkryta část výkopu neurčitelného tvaru (SJ 506) o zaznamenané hloubce 0,16 m.","In the SZ of trench, part of cut non-readable shape (SJ 506) was uncovered at a recorded depth of 0.16 m."
MTX201501307_anon,13,12,Jeho výplň tvořila mírně plastická béžově hnědá písčitá hlína (SJ 139). V SV roku sondy byla,"Its fill was a slightly plastic beige brown Xzzz thermal. In the SV of the year trench, a"
MTX201501307_anon,13,13,"odkryta část výkopu neurčitelného tvaru (SJ 507) o zaznamenané hloubce 0,12 m. Jeho výplň","part of cut of indeterminate shape (SJ 507) with a recorded depth of 0,12 m was"
MTX201501307_anon,13,14,tvořila mírně plastická béžově hnědá písčitá hlína (SJ 140). V JV roku sondy byla odkryta,uncovered. Its filling was a slightly plastic beige brown sandy clay (SJ 140). The trench JV uncovered
MTX201501307_anon,13,15,"část výkopu neurčitelného tvaru (SJ 510) o hloubce 0,2 m. Jeho výplň tvořila prachová černo",part of the cut indeterminate shape (SJ 510) at a depth of 0.2 m. Its fill was a dusty black
MTX201501307_anon,13,16,"hnědá hlína (SJ 136). Tyto výkopy překryly recentní navážky písčitých hlín (SJ 138, 137)","brown clay (SJ 136). These excavations overlaid the recent sandy-clay piles (SJ 138, 137)"
MTX201501307_anon,13,17,s druhotně přemístěnou keramikou 15. - 20. stol. Současný povrch terénu tvoří prachovitá,with the secondary relocated ceramic 15th - 20th century. The current surface terrain is dusty
MTX201501307_anon,13,18,"hnědá hlína, porostlá travním drnem (SJ 101).","brown clay, covered with grass turf (SJ 101)."
MTX201501307_anon,13,1,S6,S6
MTX201501307_anon,13,2,"Popis: Sonda č. 6 o celkovém rozměru 1,5 x 1,5 m se nacházela v S části návsi mezi","Description: trench No 6, with a total dimension of 1,5 x 1,5 m, was located in S part of the square between"
MTX201501307_anon,13,3,"budovami č. e. 42 a č. p. 53. Byla vzdálená 3 m SV směrem od S rohu budovy č. e. 42 a 11,5","buildings No e. 42 and No 53. It was 3 m SV away from S horn building No e. 42 and 11,5"
MTX201501307_anon,13,4,m Z směrem od S rohu budovy č. p. 53 (Přiíloha: plán č. 1). Kvůli kořenovému systému,m Z away from S horn building No. 53 (Attribution: plan 1). Due to the root system
MTX201501307_anon,13,5,"nedalekého stromu, byla exkavována pouze SZ pol. sondy a to na úroveň archeologického","of a nearby tree, only SZ pol trench has been excavated to the level of archaeological"
MTX201501307_anon,13,6,podloží (SJ 100) (Příloha: výkres č. 8). Na podloží tvořené šedobéžovou jílovitou hlínou,subsoil (SJ 100) (Annex: Drawing No 8). The subsoil made up of grey-beige clay clay
MTX201501307_anon,13,7,(SJ 100) nasedala vrstva čistého písku (SJ 157) a štěrkovitého písku (SJ 154) s keramickým,(SJ 100) was mounted by a layer of pure sand (SJ 157) and gravel sand (SJ 154) with
MTX201501307_anon,13,8,materiálem 15. stol. Tyto vrstvy překrývala vrstva lomového kamene s příměsí písku (SJ,15th-table ceramic material. I believe these are fluviatile sedimentes formed in torrential rains by flushing the coarser soil particles from the higher ground. The refractive layer of stone (SJ
MTX201501307_anon,13,9,"155), vrstva štěrkovitého písku (SJ 156) a hlinitých písků (SJ 153, 151 s keramikou 15. - 16.","155) would then constitute a makeshift modification of the communication surface, which was again overlaid with other silts. These"
MTX201501307_anon,13,10,"stol.). Domnívám se, že se jedná o fluviální sedimenty vzniklé při přívalových deštích",sediments overlap with sand-loam
MTX201501307_anon,13,11,splavováním hrubších částic půdy z výše položených partií terénu. Vrstva lomového kamene,
MTX201501307_anon,13,12,"(SJ 155) by pak představovala provizorní úpravu komunikační plochy, která byla opět",
MTX201501307_anon,13,13,převrstvena dalšími naplaveninami. Tyto sedimenty překrývají navážky písčitých hlín (SJ,(SJ)
MTX201501307_anon,14,1,14,14
MTX201501307_anon,14,1,"150, 149). Současný povrch terénu tvoří tmavě černá písčitá hlína (SJ 148) obsahující","150, 149). The current surface terrain consists of the dark black sandy clay (SJ 148) containing"
MTX201501307_anon,14,2,druhotně přemístěnou keramiku 16. - 17. stol.,the secondary relocated ceramic 16th - 17th century.
MTX201501307_anon,14,1,S7,S7
MTX201501307_anon,14,2,"Popis: Sonda č. 7 o celkovém rozměru 1,5 x 1,5 m se nacházela mezi budovou č. p. 14","Description: trench No 7 with an overall dimension of 1,5 x 1,5 m was between building Nos 14"
MTX201501307_anon,14,3,"a 37, ve vzdálenosti 5 m S směrem od Z rohu domu č. p. 37 a 15 m JV směrem od V rohu","and 37, at a distance of 5 m S from Z horn house Nos 37 and 15 m JV from V horn"
MTX201501307_anon,14,4,domu č. p. 14 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň archeologického,house Nos 14 (Annex: Plan No 1). trench has been documented to the level of archaeological
MTX201501307_anon,14,5,podloží (SJ 100) (Příloha: výkres č. 9). Z podloží tvořeného šedobéžovou jílovitou hlínou,subsoil (SJ 100) (Annex: Drawing No 9). subsoil made up of the grey-beige clay clay
MTX201501307_anon,14,6,(SJ 100) se vyvinul půdotvorný horizont (SJ 164) béžově šedohnědé plastické hlíny. Na ní se,(SJ 100) has developed a soil-forming horizon (SJ 164) of beige-grey-brown plastic clay.
MTX201501307_anon,14,7,vytvořila kulturní vrstva tmavé šedočerné hlíny (SJ 166). Její vývoj byl přerušen navážkou,The cultural layer dark grey and black clay (SJ 166) formed on it. Its development was interrupted by backfill
MTX201501307_anon,14,8,"šedočerné písčité hlíny (SJ 166), která obsahovala keramiku datovatelnou do období 15. - 16.","grey-black sandy clay (SJ 166), which contained ceramic dating"
MTX201501307_anon,14,9,stol. Na ní bezprostředně nasedaly navážkové vrstvy hlinitého písku (SJ 162) a písčité hlíny,back to the 15th - 16th century. On it immediately mounted the weight layers of aluminium sand (SJ 162) and sandy clay
MTX201501307_anon,14,10,(SJ 167). Nerovnosti terénu byly následně vyrovnány navážkou béžově hnědé jílovité hlíny,(SJ 167). The unevenness of the terrain was subsequently compensated by backfill beige-brown clay clay
MTX201501307_anon,14,11,"(SJ 161), která místy dosahovala mocnosti až 0,3 m. Na ní nasedala vrstva černohnědé písčité","(SJ 161), which in places was as high as 0.3m. A layer of black-brown sandy"
MTX201501307_anon,14,12,"hlíny (SJ 160, nalezeny dvě podkovy) a vrstva hnědé písčité hlíny (SJ 159) obsahující","clay (SJ 160, found two horseshoes) and a layer of brown sandy (SJ 159) containing"
MTX201501307_anon,14,13,keramiku 17. - 19. stol. Tehdejší povrch byl následně upraven navezením štěrku s příměsí,17. - 19th table. The then-era Xzzz22z was subsequently modified by an offshore grave with direct
MTX201501307_anon,14,14,hlíny (SJ 158) za účelem zvýšení schůdnosti terénu. Na tuto vrstvu byla později navezena,"Xzzzzz238 thermal load. A layer of beige brown sandy clay (SJ 165) was later added to this layer,"
MTX201501307_anon,14,15,"vrstva béžově hnědé písčité hlíny (SJ 165), která opět srovnala terén do relativní robiny.",which again flattened the terrain into a relative robin.
MTX201501307_anon,14,16,"Současný povrch terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","The current surface terrain is dusty brown clay, covered with grass turf (SJ 101)."
MTX201501307_anon,14,1,S8,S8
MTX201501307_anon,14,2,"Popis: Sonda č. 8 o celkovém rozměru 1,5 x 2 m Byla položena při SZ stěně domu č.","Description: trench No 8 with an overall dimension of 1,5 x 2 m It was laid at SZ wall house No"
MTX201501307_anon,14,3,"p. 24. Vzdálenost od V rohu protějšího domu č. p. 74, byla asi 8 m J směrem (Příloha: plán č.","24. The distance from V horn, opposite house No. 74, was about 8 m J towards"
MTX201501307_anon,14,4,1). Sonda byla dokumentována na úroveň archeologického podloží (SJ 100) (Přiíloha: výkres,(Schedule: Schedule 1). trench has been documented to the level of archaeological subsoil (SJ 100) (Request: Drawing
MTX201501307_anon,14,5,"č. 11). V prohlubni podloží tvořeném skalním výchozem (SJ 100), se dochovali zbytky","No 11). In the bowl of subsoil formed by rock outcropping (SJ 100), fluvial sediment residues (SJ 174, 173) were preserved,"
MTX201501307_anon,14,6,"fluviálních sedimentů (SJ 174, 173), s obsahem keramického materiálu 15. - 16. stol. Na",containing ceramic material of the 15th - 16th century.
MTX201501307_anon,14,7,"skalním výchozu se pak nalézala asi 0,25 m mocná navážka tmavě hnědé písčité hlíny",The rock outcropping then contained about 0.25m of the powerful backfill dark brown sandy clay
MTX201501307_anon,14,8,(SJ 172). Podle keramického materiálu lze navážku datovat do 19. stol. Tato skutečnost,"(SJ 172). According to the ceramic material, backfill can be dated to the 19th century. This fact"
MTX201501307_anon,14,9,"svědčí o terénních úpravách v místech sondy č. 8, které měly za následek odstranění",is indicative of the terrain modifications at trench No 8 sites which resulted in the removal
MTX201501307_anon,14,10,původních uloženin. Vrstvu č. 172 porušil výkop pro kanalizaci (SJ 512) převrstvený,of the original deposits. Layer No 172 violated cut for sewer (SJ 512) over-coated
MTX201501307_anon,15,1,15,15
MTX201501307_anon,15,1,"mladšími navážkami písčitých hlín (SJ 178, 175) a škváry (SJ 171). Do souvrství se zahlubuje","younger, sandy clay (SJ 178, 175) and cinders (SJ 171). The recent"
MTX201501307_anon,15,2,recentní výkop (SJ 513) pro plynové potrubí. Současný povrch terénu tvoří prachovitá hnědá,cut (SJ 513) for gas-fired plumbing pipe is lubricated into the constellations. The current the field is dusty brown
MTX201501307_anon,15,3,"hlína, porostlá travním drnem (SJ 101).","clay, covered with grass turf (SJ 101)."
MTX201501307_anon,15,1,Zhodnocení výsledků výzkumu,Assessment of research results
MTX201501307_anon,15,2,Stručné shrnutí poznatků na položené otázky:,Brief summary of findings on the questions
MTX201501307_anon,15,3,1. Prokázání nebo vyloučení přítomnosti archeologických nálezů v zájmovém území.,asked 1. Demonstration or exclusion of the presence of archaeological finds in the area of interest.
MTX201501307_anon,15,4,Archeologický výzkum provedený v roce 2013 dokumentoval velmi dobře dochované,Archaeological research conducted in 2013 documented very well-preserved
MTX201501307_anon,15,5,archeologické situace v k. ú. Vraní u Starého Sídla na Vysočině. Odkryté archeologické,archaeological situations in the U.K. Crows at Old residential area in the Highlands. The archaeological situations uncovered
MTX201501307_anon,15,6,situace prokázaly intenzivní užívání zájmového prostoru od 14. stol. po současnost.,demonstrated the intense use of the interest space from the 14th century to the present.
MTX201501307_anon,15,7,"2. Rekonstrukce obousměrné geneze historického nadloží, intenzity a charakter","2. Reconstruction of the bidirectional genesis of the historical overburden, the intensity and character"
MTX201501307_anon,15,8,osídlení.,of the settlement.
MTX201501307_anon,15,9,Archeologický výzkum přinesl svědectví o kontinuálním osídlení tohoto prostoru od,Archaeological research has provided evidence of the continuous settlement of this space from
MTX201501307_anon,15,10,14. stol. po současnost. Nejstarší keramický materiál se vyskytoval ve formě intruzí v kulturní,the 14th century to the present. The oldest ceramic material occurred in the form of intrusions in the cultural
MTX201501307_anon,15,11,"vrstvě 16. stol. (SJ 115=119), v navážce z 20. stol. (SJ 106), nebo v zásypu (SJ 107)","layer of the 16th century (SJ 115=119), in the backfill of the 20th century (SJ 106), or in the burr (SJ 107)"
MTX201501307_anon,15,12,recentního výkopu inženýrských sítí (SJ 503). Dále byly zdokumentovány úpravy,"of the recent cut engineering networks (SJ 503). Furthermore, adjustments"
MTX201501307_anon,15,13,komunikačních ploch v prostoru návsi v období 15. stol. (SJ 132) a 17. stol. (SJ 113).,to communication surfaces in the bait compartment during the 15th century period (SJ 132) and the 17th century period (SJ 113)
