file,page_num,line_num,text_auto,text_en
MTX201501307,10,12,s p. č. 41/5 ve vzdálenosti 11 m S směrem od SV rohu domu č. p. 21 a 10m J směrem od JZ,No 41/5 at a distance of 11 m S from the SV corner of house No p. 21 and 10m J away from the JZ
MTX201501307,10,13,rohu domu č. p. 54 (Přííloha: plán č. 1). Sonda byla dokumentována na úroveň,corner of house #54 (Command: Plan #1). The probe has been documented to level
MTX201501307,10,14,archeologického podloží (stratigrafická jednotka 100) (Přííloha: výkres č. 1). Po ruční skrývce,archaeological subsoil (stratigraphic unit 100) (Annex: drawing No 1). By hand-held
MTX201501307,10,15,"prachovité hnědé hlíny, porostlé travním drnem (SJ 101), bylo patrné, že značná část terénu","dusty brown clays, covered with grass turf (SJ 101), showed that a significant portion of the terrain"
MTX201501307,10,16,byla poškozena recentními výkopy inženýrských sítí (Přííloha: obr. č. 2 - 3). Konkrétně se,"was damaged by recent excavations of civil engineering networks (Supply: Figure 2 - 3). Specifically,"
MTX201501307,10,17,jednalo o výkopy pro plynové potrubí (SJ 500 a 501) a výkop pro telefonní kabel (SJ 502).,these were digs for gas pipes (SJ 500 and 501) and a dig for telephone cable (SJ 502).
MTX201501307,10,18,Zachovalé souvrství (Příloha: obr. č. 4) je dále popisováno od stratigraficky nejstarších po,The preserved layer (Annex: Figure 4) is further described from the stratigraphically oldest to
MTX201501307,10,19,nejmladší vrstvy terénu. Na archeologické podloží tvořené šedobéžovou jílovitou hlínou,the youngest layers of terrain. On an archaeological bedrock of grey-beige clay
MTX201501307,10,20,"(SJ 100) nasedala hnědošedá, mírně plastická hlína (SJ 115=119) obsahující homogenní","(SJ 100) mounted a brownish grey, slightly plastic clay (SJ 115=119) containing homogeneous"
MTX201501307,10,21,"soubor keramického materiálu 15. - 16. stol. Tato vrstva, tvořící původní povrch terénu, byla","a collection of ceramic material 15th - 16th century. This layer, forming the original surface of the terrain, was"
MTX201501307,10,22,"následně překryta 0,3 m mocnou vrstvou lomového kamene a hlíny (SJ 103) obsahující","subsequently superimposed by a 0,3 m-thick layer of fracture stone and clay (SJ 103) containing"
MTX201501307,10,23,keramiku 15. a 17. stol. Popsanou situaci lze interpretovat jako účelovou úpravu komunikační,Ceramics of the 15th and 17th centuries. The situation described can be interpreted as a purposeful adjustment of communication
MTX201501307,10,24,"plochy, za účelem zvýšení její schůdnosti. Následující vrstvy tvoří navážky hnědých hlín (SJ","area, to increase its viability. The following layers are made up of piles of brown earth (SJ"
MTX201501307,10,25,"116, 112, 102), ve kterých byla zaznamenána keramika 15. - 17. stol. v přemístěné poloze (SJ","116, 112, 102) in which ceramics were recorded 15th - 17th century in the repositioned position (SJ"
MTX201501307,10,26,112).,112).
MTX201501307,11,1,11,11
MTX201501307,11,2,S2,S2
MTX201501307,11,3,"Popis: Sonda č. 2 o celkovém rozměru 1,5 x 2,2 m se nacházela na travnatém ostrůvku","Description: Probe No 2, measuring 1.5 x 2.2 m in total, was on a grassy island"
MTX201501307,11,4,se sloupem elektrického vedení J od silnice spojující Zubří s Novým Městem na Moravě.,with a pole of the J power line from the road connecting Zubra to the New Town in Moravia.
MTX201501307,11,5,Vzdálena byla asi 9 m J směrem od JZ rohu domu č. p. 19 (Příloha: plán č. 1). Sonda byla,It was about 9 m J away from the JZ corner of house No. 19 (Attachment: plan 1). The probe was
MTX201501307,11,6,dokumentována na úroveň archeologického podloží (SJ 100) (Příloha: výkresy č. 6 - 7). Na,(Annex: Drawings No 6 - 7). To
MTX201501307,11,7,archeologické podloží tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala vrstva šedého,an archaeological bedrock of grey-beige clay (SJ 100) was mounted by a layer of grey
MTX201501307,11,8,ulehlého štěrku (SJ 128) s keramickým materiálem 15. - 16. stol. Vrstva má charakter,bed gravel (SJ 128) with ceramic material 15th - 16th century. Layer has character
MTX201501307,11,9,"typického fluviálního sedimentu a lze předpokládat, že vznikla při náhlé a relativně",typical fluvial sediment and can be assumed to have formed in a sudden and relatively
MTX201501307,11,10,krátkodobé události (např. prudké přívalové deště). Převrstvená je šedohnědou písčitou hlínou,short-term events (e.g. heavy torrential rain). Overlayered is grey-brown sandy clay
MTX201501307,11,11,(SJ 141) a hnědou písčitou hlínou (SJ 127) obsahující keramiku z období 15. - 17. stol. Tato,(SJ 141) and brown sandy clay (SJ 127) containing ceramics from the 15th - 17th century period.
MTX201501307,11,12,vrstva představuje přirozeně utvářený povrch tehdejšího antropogenního terénu. Genezi,the layer represents the naturally formed surface of the then anthropogenic terrain. Genesis
MTX201501307,11,13,přerušilo navezení šedohnědé písčité hlíny s poměrně velkým obsahem kamenů (SJ 159). Do,interrupted the introduction of grey-brown sandy clay with a relatively large stone content (SJ 159). To
MTX201501307,11,14,"navážky byl později zahlouben výkop (SJ 509) velice nepravidelného tvaru, pro konstrukci","a trench (SJ 509) of a very irregular shape, for construction"
MTX201501307,11,15,"odvodňovacího kanálu (SJ 700). Jeho zásyp tvoří vrstvy písčitých hlín (SJ 143, 145, 146) a","drainage channel (SJ 700). Its powder consists of layers of sandy clay (SJ 143, 145, 146) and"
MTX201501307,11,16,šedého písčitého štěrku (SJ 111) s keramikou 16. a 19. stol. Štěrková vrstva je svým,Gray sandy gravel (SJ 111) with 16th and 19th century ceramics. The gravel layer is its own
MTX201501307,11,17,"charakterem podobná vrstvě č. 128 a lze předpokládat, že se jedná o druhotně přemístěný",similar in character to layer 128 and can be assumed to be a secondary displacement
MTX201501307,11,18,sediment z blízkého okolí. Popisovaná situace byla následně převrstvena intencionálními,sediment from nearby. The situation described was subsequently overhauled by the integral
MTX201501307,11,19,"navážkami písčitých hlín a hlinitého písku (SJ 103, 104, 105, 142, 147). Současný povrch","piles of sandy clay and aluminium sand (SJ 103, 104, 105, 142, 147). Current Surface"
MTX201501307,11,20,"terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","The terrain is dusty brown clay, covered with grass turf (SJ 101)."
MTX201501307,11,21,S3,S3
MTX201501307,11,22,"Popis: Sonda č. 3 o celkovém rozměru 1,5 x 2,5 m se nacházela na zatravněné ploše","Description: Probe No 3, with a total dimension of 1.5 x 2.5 m, was on a grassed area"
MTX201501307,11,23,"mezi domy č. p. 9 a 58 ve vzdálenosti 5 m S od SV rohu domu č. p. 58 a 4,5 m od SV rohu",between houses Nos 9 and 58 at a distance of 5 m S from the SV corner of house Nos 58 and 4.5 m from the SV corner
MTX201501307,11,24,vchodové části domu č. p. 9 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň,Entrance areas of house No p. 9 (Annex: Plan No 1). The probe has been documented to level
MTX201501307,11,25,"archeologického podloží (SJ 100) (Přiíloha: výkresy č. 3, 10). Na archeologické podloží","Archaeological bedrock (SJ 100) (Request: Drawings No 3, 10). On archaeological bedrock"
MTX201501307,11,26,"tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala hnědošedá, mírně plastická hlína","formed of grey-beige clay (SJ 100) mounted a brownish-grey, slightly plastic clay"
MTX201501307,11,27,(SJ 119=115) obsahující homogenní soubor keramického materiálu 14. - 15. stol (Příloha:,(SJ 119=115) containing a homogeneous set of ceramic material 14th - 15th table (Annex:
MTX201501307,11,28,"obr. č. 23 - 25; tab. č. 2). Tato vrstva, tvořící původní povrch terénu, byla následně překryta","Figure 23 - 25; Table 2). This layer, forming the original surface of the terrain, was subsequently superimposed"
MTX201501307,11,29,"přirozeně vznikajícími antropogenními vrstvami hnědých plastických hlín (SJ 114, 118).","naturally occurring anthropogenic layers of brown plastic clay (SJ 114, 118)."
MTX201501307,11,30,"Přirozená geneze byla přerušena intencionálním navezením vrstev hnědých hlín (SJ 117, 176,","Natural genesis was interrupted by the integral induction of layers of brown clay (SJ 117, 176,"
MTX201501307,11,31,"120, 106). Vrstva č. 106 obsahovala druhotně přemístěnou keramiku 14. - 20. stol. (Příloha:","120, 106). Layer 106 contained secondary displaced ceramics from the 14th to 20th centuries."
MTX201501307,11,32,"obr. č. 22, tab. č. 2). Během 20. stol. toto souvrství porušil výkop blíže neurčených","Figure 22, Table 2). During the 20th century, this layer broke the excavation of unspecified"
MTX201501307,12,1,12,12
MTX201501307,12,2,"inženýrských sítí (SJ 511) a výkop jámy na hašení vápna (SJ 504), která byla v superpozici","civil engineering (SJ 511) and the dig of the lime fire pit (SJ 504), which was in superposition"
MTX201501307,12,3,s mladším výkop (SJ 503) pro plynové potrubí. Zásyp výkopu (SJ 107) č. 503 obsahoval,with a younger dig (SJ 503) for the gas line. Excavation Powder (SJ 107) No 503 contained
MTX201501307,12,4,druhotně přemístěnou keramiku (14. - 15. a 19. stol.). Zásyp výkopu (SJ 168) č. 511,secondary displaced ceramics (14th - 15th and 19th centuries). Excavation Powder (SJ 168) No 511
MTX201501307,12,5,obsahoval druhotně přemístěnou keramiku z období (15. - 16. stol.). Současný povrch terénu,contained secondary displaced ceramics from the period (15th - 16th century). Current terrain surface
MTX201501307,12,6,"tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).","form dusty brown clay, covered with grass turf (SJ 101)."
MTX201501307,12,7,S4,S4
MTX201501307,12,8,"Popis: Sonda č. 4 o celkovém rozměru 1,5 x 1,5 m se nacházela na travnaté ploše před","Description: Probe No 4, with an overall dimension of 1.5 x 1.5 m, was on a grassy area in front of"
MTX201501307,12,9,"budovou č. p. 25, ve vzdálenosti 13 m S směrem od jejího Z rohu a 10 m východo-","building No 25, at a distance of 13 m S towards its From the corner and 10 m exit-"
MTX201501307,12,10,jihovýchodním směrem od V rohu budovy č. p. 105 (Příloha: plán č. 1). Sonda byla,(Annex: Plan 1). The probe was
MTX201501307,12,11,dokumentována na úroveň archeologického podloží (SJ 100) (Příloha: výkres č. 4). Na,(Annex: Drawing No 4). To
MTX201501307,12,12,archeologické podloží tvořené šedobéžovou jílovitou hlínou (SJ 100) nasedala vrstva,an archaeological bedrock made of grey-beige clay (SJ 100) was mounted by a layer
MTX201501307,12,13,drobného (do 3 cm) lomového kamení (SJ 134). Jedná se o zpevňující úpravu komunikační,tiny (up to 3 cm) fracture rock (SJ 134). This is a strengthening adjustment of communication
MTX201501307,12,14,"plochy. Kamenitou vrstvu překrývá vrstva hnědošedého hlinitého písku (SJ 133), která",area. A layer of brownish grey clay sand (SJ 133) overlaps the stony layer
MTX201501307,12,15,s největší pravděpodobností tvoří usazeniny vzniklé využíváním vrstvy č. 134 jako pochozího,most likely to form sediments resulting from the use of layer 134 as a march
MTX201501307,12,16,"povrchu. Tuto interpretaci podporuje i následný vývoj terénu, kdy se opakuje obdobná","surface. This interpretation is supported by the subsequent development of the terrain, when similar"
MTX201501307,12,17,situace. Vrstvu č. 133 v celé ploše sondy překrývá vrstva lomového kamene s příměsí,situation. Layer No 133 is overlaid across the entire area of the probe by a layer of fracture stone with a mixture
MTX201501307,12,18,"hlinitého písku (SJ 132, obsahuje keramiku z 15. stol.), na kterou nasedají vrstvy hlinitého","aluminium sand (SJ 132, contains 15th-century pottery) on which layers of aluminium are mounted"
MTX201501307,12,19,"písku (SJ 131, 130). Lze předpokládat, že se opět jedná o zpevnění komunikační plochy a","sand (SJ 131, 130). It can be assumed that this is again a strengthening of the communication area and"
MTX201501307,12,20,"doklad jejího užívání. Následné vrstvy jsou tvořeny vrstvou maltoviny (SJ 126), stavební suti","proof of its use. The subsequent layers are made up of a layer of mortar (SJ 126), building rubble"
MTX201501307,12,21,s uhlíky (SJ 125) a stavební suti (SJ 124). Tento horizont lze interpretovat jako cílené,with carbons (SJ 125) and building rubble (SJ 124). This horizon can be interpreted as targeted
MTX201501307,12,22,"rozvezení poškozené stavby, která přestala sloužit svému účelu. Pravděpodobně po požáru.",delivering a damaged structure that has ceased to serve its purpose. Probably after the fire.
MTX201501307,12,23,"Jak dokládá mapa Stabilního katastru z r. 1835, tak v těsné blízkosti sondy se v minulosti","As evidenced by the 1835 map of the Stable Cadastra, close proximity to the probe in the past"
MTX201501307,12,24,skutečně nacházela zástavba (Příloha: plán č. 2). Ve vrstvách č. 124 a 125 byla zjištěna,actually found a development (Annex: Plan 2). In layers 124 and 125 it was found
MTX201501307,12,25,"keramika datovatelná do období 16. stol. (Příloha: obr. č. 20 - 21, tab. č. 3), vrstva č. 125","ceramics date to the 16th century period. (Annex: Figure 20 - 21, Table 3), Layer 125"
MTX201501307,12,26,navíc obsahovala renesanční kachle z 2. pol. 16. stol. (Přiíloha: obr. č. 19; tab. č. 1.,"In addition, it contained a Renaissance duck from the 2nd half of the 16th century."
MTX201501307,12,27,"Destrukční horizont překrývají vrstvy recentních navážek (SJ 123, 122, 121). Současný","The destructive horizon is overlaid by layers of recent bindings (SJ 123, 122, 121). Current"
MTX201501307,12,28,"povrch terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).",the surface of the ground is dusty brown earth covered with grass turf (SJ 101).
MTX201501307,13,1,13,13
MTX201501307,13,2,S5,S5
MTX201501307,13,3,"Popis: Sonda č. 5 o celkovém rozměru 1,5 x 1,5 m se nacházela v S části pozemku","Description: Probe No 5, with a total dimension of 1.5 x 1.5 m, was located in S part of the property"
MTX201501307,13,4,"s p. č. 42, ve vzdálenosti 14 m J směrem od J rohu domu č. p. 53 a 21 m SZ směrem od","p No 42, at 14 m J away from J corner of house Nos 53 and 21 m SZ away from"
MTX201501307,13,5,Z rohu budovy č. p. 28 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň,From the corner of building No. 28 (Annex: Plan No. 1). The probe has been documented to level
MTX201501307,13,6,"archeologického podloží (SJ 100) (Přiíloha: výkres č. 5). Do archeologického podloží, které je",archaeological subsoil (SJ 100) (Subsidiary: drawing No 5). Into the archaeological bedrock that is
MTX201501307,13,7,tvořeno šedobéžovou jílovitou hlínou (SJ 100) se zahlubovaly celkem čtyři intencionální,formed by grey-beige clay (SJ 100) a total of four intencional
MTX201501307,13,8,"výkopy. Ani jeden z nich nebyl odkryt v plném rozsahu, protože zasahovaly mimo",Kickoffs. Not one of them was fully uncovered because they interfered outside
MTX201501307,13,9,zkoumanou plochu (Přiíloha: obr. č. 12). V JZ roku sondy byla odkryta část výkopu,the area examined (Attachment: Figure 12). Part of the excavation was uncovered at the JZ Year of the Probe
MTX201501307,13,10,"nepravidelného tvaru (SJ 505) o hloubce 0,2 m. Jeho výplň tvořila mírně plastická béžově",irregular shape (SJ 505) with a depth of 0.2 m. Its filling was slightly plastic beige
MTX201501307,13,11,"hnědá hlína (SJ 135), obsahující keramický materiál datovatelný do 15. - 16. stol. V SZ roku","brown clay (SJ 135), containing ceramic material dating to the 15th - 16th century."
MTX201501307,13,12,"sondy byla odkryta část výkopu neurčitelného tvaru (SJ 506) o zaznamenané hloubce 0,16 m.",The probe has uncovered a portion of an indecipherable-shape excavation (SJ 506) at a recorded depth of 0.16 m.
MTX201501307,13,13,Jeho výplň tvořila mírně plastická béžově hnědá písčitá hlína (SJ 139). V SV roku sondy byla,"Its filling was a slightly plastic beige-brown sandy clay (SJ 139). In the SV year of the probe,"
MTX201501307,13,14,"odkryta část výkopu neurčitelného tvaru (SJ 507) o zaznamenané hloubce 0,12 m. Jeho výplň",uncovered part of an indeterminate-shape excavation (SJ 507) at a recorded depth of 0.12 m. Its fill
MTX201501307,13,15,tvořila mírně plastická béžově hnědá písčitá hlína (SJ 140). V JV roku sondy byla odkryta,"was a slightly plastic beige-brown sandy clay (SJ 140). In the probe's JV year, it was uncovered"
MTX201501307,13,16,"část výkopu neurčitelného tvaru (SJ 510) o hloubce 0,2 m. Jeho výplň tvořila prachová černo",part of an indeterminate-shape excavation (SJ 510) with a depth of 0.2 m. Its fill was dust black
MTX201501307,13,17,"hnědá hlína (SJ 136). Tyto výkopy překryly recentní navážky písčitých hlín (SJ 138, 137)","brown clay (SJ 136). These excavations have covered recent runs of sandy clay (SJ 138, 137)"
MTX201501307,13,18,s druhotně přemístěnou keramikou 15. - 20. stol. Současný povrch terénu tvoří prachovitá,with secondary displaced ceramics 15th - 20th century. The current surface of the terrain is dusty
MTX201501307,13,19,"hnědá hlína, porostlá travním drnem (SJ 101).","brown dirt, covered in grass turf (SJ 101)."
MTX201501307,13,20,S6,S6
MTX201501307,13,21,"Popis: Sonda č. 6 o celkovém rozměru 1,5 x 1,5 m se nacházela v S části návsi mezi","Description: Probe No 6, with an overall dimension of 1.5 x 1.5 m, was in the S section of the instructions"
MTX201501307,13,22,"budovami č. e. 42 a č. p. 53. Byla vzdálená 3 m SV směrem od S rohu budovy č. e. 42 a 11,5",buildings n.e. 42 and No 53. It was 3 m northeast of S corner of building No. 42 and 11.5
MTX201501307,13,23,m Z směrem od S rohu budovy č. p. 53 (Přiíloha: plán č. 1). Kvůli kořenovému systému,m Z towards S corner of building No p. 53 (Attribution: plan 1). Because of the root system
MTX201501307,13,24,"nedalekého stromu, byla exkavována pouze SZ pol. sondy a to na úroveň archeologického","of a nearby tree, only the SZ field probe was excavated to the level of archaeological"
MTX201501307,13,25,podloží (SJ 100) (Příloha: výkres č. 8). Na podloží tvořené šedobéžovou jílovitou hlínou,substrate (SJ 100) (Annex: Drawing No 8). On a bedrock of grey-beige clay
MTX201501307,13,26,(SJ 100) nasedala vrstva čistého písku (SJ 157) a štěrkovitého písku (SJ 154) s keramickým,(SJ 100) mounted a layer of pure sand (SJ 157) and gravelly sand (SJ 154) with ceramic
MTX201501307,13,27,materiálem 15. stol. Tyto vrstvy překrývala vrstva lomového kamene s příměsí písku (SJ,material of the 15th century. These layers were overlaid by a layer of fracture stone with sand admixture (SJ
MTX201501307,13,28,"155), vrstva štěrkovitého písku (SJ 156) a hlinitých písků (SJ 153, 151 s keramikou 15. - 16.","155), a layer of gravel sand (SJ 156) and clay sands (SJ 153, 151 with ceramics 15. - 16."
MTX201501307,13,29,"stol.). Domnívám se, že se jedná o fluviální sedimenty vzniklé při přívalových deštích",table.). I believe these are fluvial sediments formed by torrential rains
MTX201501307,13,30,splavováním hrubších částic půdy z výše položených partií terénu. Vrstva lomového kamene,by flushing coarser soil particles from higher ground areas. Fracture stone layer
MTX201501307,13,31,"(SJ 155) by pak představovala provizorní úpravu komunikační plochy, která byla opět","(SJ 155) would then constitute a makeshift modification of the communication surface, which was again"
MTX201501307,13,32,převrstvena dalšími naplaveninami. Tyto sedimenty překrývají navážky písčitých hlín (SJ,overloaded with other silts. These sediments overlap with sand-loam (SJ)
MTX201501307,14,1,14,14
MTX201501307,14,2,"150, 149). Současný povrch terénu tvoří tmavě černá písčitá hlína (SJ 148) obsahující","150, 149). The current terrain surface is dark black sandy clay (SJ 148) containing"
MTX201501307,14,3,druhotně přemístěnou keramiku 16. - 17. stol.,secondary displaced ceramics 16th - 17th century.
MTX201501307,14,4,S7,S7
MTX201501307,14,5,"Popis: Sonda č. 7 o celkovém rozměru 1,5 x 1,5 m se nacházela mezi budovou č. p. 14","Description: Probe No 7, measuring 1.5 x 1.5 m in total, was located between building No 14"
MTX201501307,14,6,"a 37, ve vzdálenosti 5 m S směrem od Z rohu domu č. p. 37 a 15 m JV směrem od V rohu","a 37, at 5 m S away from From the corner of house No p. 37 and 15 m JV away from In the corner"
MTX201501307,14,7,domu č. p. 14 (Příloha: plán č. 1). Sonda byla dokumentována na úroveň archeologického,House No. 14 (Annex: Plan No. 1). The probe has been documented to the level of archaeological
MTX201501307,14,8,podloží (SJ 100) (Příloha: výkres č. 9). Z podloží tvořeného šedobéžovou jílovitou hlínou,substrate (SJ 100) (Annex: Drawing No 9). A bedrock of grey-beige clay
MTX201501307,14,9,(SJ 100) se vyvinul půdotvorný horizont (SJ 164) béžově šedohnědé plastické hlíny. Na ní se,(SJ 100) has evolved a soil-forming horizon (SJ 164) of beige-grey-brown plastic clay. On it
MTX201501307,14,10,vytvořila kulturní vrstva tmavé šedočerné hlíny (SJ 166). Její vývoj byl přerušen navážkou,a cultural layer of dark grey-black clay (SJ 166). Its development was interrupted by a binge
MTX201501307,14,11,"šedočerné písčité hlíny (SJ 166), která obsahovala keramiku datovatelnou do období 15. - 16.","grey-black sandy clay (SJ 166), which contained ceramics dating back to the 15th - 16th period."
MTX201501307,14,12,stol. Na ní bezprostředně nasedaly navážkové vrstvy hlinitého písku (SJ 162) a písčité hlíny,Table. Immediately mounted on it were layers of clay sand (SJ 162) and sandy clay
MTX201501307,14,13,(SJ 167). Nerovnosti terénu byly následně vyrovnány navážkou béžově hnědé jílovité hlíny,(SJ 167). The unevenness of the terrain was subsequently compensated by a mass of beige-brown clay
MTX201501307,14,14,"(SJ 161), která místy dosahovala mocnosti až 0,3 m. Na ní nasedala vrstva černohnědé písčité","(SJ 161), which in places reached a power of up to 0.3m. A layer of black and brown sand mounted it"
MTX201501307,14,15,"hlíny (SJ 160, nalezeny dvě podkovy) a vrstva hnědé písčité hlíny (SJ 159) obsahující","clay (SJ 160, two horseshoes found) and a layer of brown sandy clay (SJ 159) containing"
MTX201501307,14,16,keramiku 17. - 19. stol. Tehdejší povrch byl následně upraven navezením štěrku s příměsí,Ceramics 17th - 19th century. The surface at the time was subsequently altered by the addition of gravel
MTX201501307,14,17,hlíny (SJ 158) za účelem zvýšení schůdnosti terénu. Na tuto vrstvu byla později navezena,dirt (SJ 158) in order to increase the practicability of the terrain. It was later loaded onto this layer
MTX201501307,14,18,"vrstva béžově hnědé písčité hlíny (SJ 165), která opět srovnala terén do relativní robiny.","a layer of beige-brown sandy clay (SJ 165), which again flattened the terrain into a relative robin."
MTX201501307,14,19,"Současný povrch terénu tvoří prachovitá hnědá hlína, porostlá travním drnem (SJ 101).",The current surface of the terrain is dusty brown earth covered with grass turf (SJ 101).
MTX201501307,14,20,S8,S8
MTX201501307,14,21,"Popis: Sonda č. 8 o celkovém rozměru 1,5 x 2 m Byla položena při SZ stěně domu č.","Description: Probe No 8, measuring a total of 1.5 x 2 m It was placed against the wall of house No."
MTX201501307,14,22,"p. 24. Vzdálenost od V rohu protějšího domu č. p. 74, byla asi 8 m J směrem (Příloha: plán č.","p. 24. The distance from In the corner of opposite house No 74, was about 8m J in the direction (Attachment: plan No."
MTX201501307,14,23,1). Sonda byla dokumentována na úroveň archeologického podloží (SJ 100) (Přiíloha: výkres,1). The probe has been documented to the level of archaeological bedrock (SJ 100) (Request: drawing
MTX201501307,14,24,"č. 11). V prohlubni podloží tvořeném skalním výchozem (SJ 100), se dochovali zbytky","No 11). In a depression of bedrock formed by the outcrop of rock (SJ 100), remnants were preserved"
MTX201501307,14,25,"fluviálních sedimentů (SJ 174, 173), s obsahem keramického materiálu 15. - 16. stol. Na","fluvial sediments (SJ 174, 173), containing ceramic material 15th - 16th century."
MTX201501307,14,26,"skalním výchozu se pak nalézala asi 0,25 m mocná navážka tmavě hnědé písčité hlíny","The rock outcrop was then found to be about 0,25m thick with dark brown sandy clay"
MTX201501307,14,27,(SJ 172). Podle keramického materiálu lze navážku datovat do 19. stol. Tato skutečnost,"(SJ 172). Based on the ceramic material, it can be dated to the 19th century. This fact"
MTX201501307,14,28,"svědčí o terénních úpravách v místech sondy č. 8, které měly za následek odstranění",indicative of terrain modifications at No.8 probe sites that resulted in removal
MTX201501307,14,29,původních uloženin. Vrstvu č. 172 porušil výkop pro kanalizaci (SJ 512) převrstvený,original deposits. Layer 172 was broken by a sewer trench (SJ 512) overhauled
MTX201501307,15,1,15,15
MTX201501307,15,2,"mladšími navážkami písčitých hlín (SJ 178, 175) a škváry (SJ 171). Do souvrství se zahlubuje","younger, sandy clay (SJ 178, 175) and cinders (SJ 171). He braids himself into the constellations"
MTX201501307,15,3,recentní výkop (SJ 513) pro plynové potrubí. Současný povrch terénu tvoří prachovitá hnědá,Recent dig (SJ 513) for gas pipes. The current terrain surface is dusty brown
MTX201501307,15,4,"hlína, porostlá travním drnem (SJ 101).","dirt, covered in grass turf (SJ 101)."
MTX201501307,15,5,Zhodnocení výsledků výzkumu,Evaluation of research results
MTX201501307,15,6,Stručné shrnutí poznatků na položené otázky:,Brief summary of the issues raised:
MTX201501307,15,7,1. Prokázání nebo vyloučení přítomnosti archeologických nálezů v zájmovém území.,1. Demonstration or exclusion of the presence of archaeological finds in the area of interest.
MTX201501307,15,8,Archeologický výzkum provedený v roce 2013 dokumentoval velmi dobře dochované,Archaeological research conducted in 2013 documented very well preserved
MTX201501307,15,9,archeologické situace v k. ú. Zubří u Nového Města na Moravě. Odkryté archeologické,archaeological situations v. ú. Teeth at the New Town in Moravia. Archaeological uncovered
MTX201501307,15,10,situace prokázaly intenzivní užívání zájmového prostoru od 14. stol. po současnost.,situations have demonstrated the intense use of interest space from the 14th century to the present.
MTX201501307,15,11,"2. Rekonstrukce obousměrné geneze historického nadloží, intenzity a charakter","2. Reconstruction of the bidirectional genesis of historical overburden, intensity and character"
MTX201501307,15,12,osídlení.,settlement.
MTX201501307,15,13,Archeologický výzkum přinesl svědectví o kontinuálním osídlení tohoto prostoru od,Archaeological research has provided evidence of the continuous settlement of this space from
MTX201501307,15,14,14. stol. po současnost. Nejstarší keramický materiál se vyskytoval ve formě intruzí v kulturní,14th century to present. The oldest ceramic material occurred in the form of intrusions in cultural
MTX201501307,15,15,"vrstvě 16. stol. (SJ 115=119), v navážce z 20. stol. (SJ 106), nebo v zásypu (SJ 107)","layer of the 16th century (SJ 115=119), in the weighing of the 20th century (SJ 106), or in the powder (SJ 107)"
MTX201501307,15,16,recentního výkopu inženýrských sítí (SJ 503). Dále byly zdokumentovány úpravy,"Recent civil engineering dig (SJ 503). Furthermore, modifications were documented"
MTX201501307,15,17,komunikačních ploch v prostoru návsi v období 15. stol. (SJ 132) a 17. stol. (SJ 113).,Communication surfaces in the bait compartment during the 15th century period (SJ 132) and the 17th century period (SJ 113).
MTX201501307,15,18,"Identifikován byl i doklad stavebních úprav (SJ 124, 125, 126), nebo kamenný odvodňovací","Proof of construction works (SJ 124, 125, 126) or stone drainage was also identified"
MTX201501307,15,19,kanál z 19. stol. (SJ 700). Neméně důležitý je i doklad erozně akumulačních procesů,channel from the 19th century (SJ 700). Evidence of erosive accumulation processes is equally important
MTX201501307,15,20,"způsobených živelnou činností vody v období raného novověku (SJ 128, 151, 153, 154, 156,","caused by the elemental activity of water during the early modern period (SJ 128, 151, 153, 154, 156,"
MTX201501307,15,21,157).,157).
MTX201501307,15,22,"3. Otázka pohybu luxusních a výjimečných předmětů v prostoru a čase, problém","3. The question of moving luxury and exceptional objects in space and time, the problem"
MTX201501307,15,23,importů,imports
MTX201501307,15,24,"Archeologickým výzkumem, který probíhal v intravilánu obce Zubří, byl získán",The archaeological research that took place in the Zubri intravilan was obtained
MTX201501307,15,25,soubor movitých archeologických artefaktů. Ty představovaly především fragmenty běžné,a collection of movable archaeological artifacts. These were mainly common fragments
MTX201501307,15,26,kuchyňské a stolní keramiky z období 14. - 15. stol. po současnost.,kitchen and table ceramics from the 14th - 15th century onwards.
MTX201501307,16,1,16,16
MTX201501307,16,2,"Obecně lze konstatovat, že od konce 15. stol. do poloviny 16. stol, dochází","In general, from the end of the 15th century to the mid-16th century, there is a"
MTX201501307,16,3,"k výrazným proměnám keramiky. Jedná se jak o tvarové, tak i o technologické změny.",to significantly transform ceramics. These are both shape and technology changes.
MTX201501307,16,4,"Keramická hlína se stává jemnější s menší, nebo žádnou příměsí kamínků a tzv. ostřiva.","Ceramic clay becomes finer with less, or no, addition of stones and so-called blades."
MTX201501307,16,5,Ostřivo se především uplatňuje u větších nádob se silnějšími stěnami. Spolu s keramickou,The spray is mainly applied to larger vessels with thicker walls. Along with ceramic
MTX201501307,16,6,"hmotou se mění tvar nádob, kdy se maximální výduť z horní třetiny nádoby přesouvá do její","matter changes the shape of the containers, where the maximum aneurysm from the top third of the container moves to its"
